Сол,Моҳ,Минтақа,Маҳсулот,Ҳаҷми замин (га),Ҳосилнокӣ (т/га),Истеҳсолот (т),Арзиш (сом/т),Воридот (т),Содирот (т),Истеъмолот (т),Худтаъминкуни (%),Ҳарорат (°C),Минтақаи иқлимӣ,Худтаъминкуни
2021,Май,ВМКБ,Сабзавот,0.0,0.0,0.0,920.13,2886.6,0.0,2500.0,4.9,18.6,Кӯҳӣ,Не
2021,Июн,ВМКБ,Сабзавот,1004.6,2.39,2388.7,1098.07,88.3,0.0,2500.0,5.2,20.0,Кӯҳӣ,Не
2021,Июл,ВМКБ,Сабзавот,1004.6,2.55,2299.0,945.77,199.9,0.0,2500.0,5.1,15.5,Кӯҳӣ,Не
2021,Август,ВМКБ,Сабзавот,1004.6,2.51,2298.5,1136.33,220.1,0.0,2500.0,5.0,12.7,Кӯҳӣ,Не
2021,Сентябр,ВМКБ,Сабзавот,1004.6,2.65,2402.0,836.11,67.0,0.0,2500.0,4.8,12.6,Кӯҳӣ,Не
2021,Октябр,ВМКБ,Сабзавот,0.0,0.0,0.0,930.86,2321.6,0.0,2500.0,4.9,6.7,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Сабзавот,0.0,0.0,0.0,1042.64,2005.8,0.0,2500.0,5.2,3.9,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Сабзавот,0.0,0.0,0.0,986.64,1850.5,0.0,2500.0,5.2,-4.0,Кӯҳӣ,Не
2021,Январ,ВМКБ,Гӯшт,0.0,0.0,2262.3,12559.71,0.0,46.1,1682.3,4.9,-2.7,Кӯҳӣ,Не
2021,Феврал,ВМКБ,Гӯшт,0.0,0.0,2341.3,14927.32,0.0,77.9,1500.0,4.8,-0.7,Кӯҳӣ,Не
2021,Март,ВМКБ,Гӯшт,0.0,0.0,2487.4,13169.09,0.0,31.6,1694.4,4.9,-0.6,Кӯҳӣ,Не
2021,Апрел,ВМКБ,Гӯшт,0.0,0.0,2479.9,14779.88,0.0,64.0,1541.0,4.8,6.5,Кӯҳӣ,Не
2021,Май,ВМКБ,Гӯшт,0.0,0.0,2418.3,12560.49,0.0,25.8,2124.8,5.2,16.2,Кӯҳӣ,Не
2021,Июн,ВМКБ,Гӯшт,0.0,0.0,2382.8,12587.01,0.0,46.8,1665.5,5.1,18.2,Кӯҳӣ,Не
2021,Июл,ВМКБ,Гӯшт,0.0,0.0,2229.7,15004.88,0.0,21.2,1939.2,5.0,22.6,Кӯҳӣ,Не
2021,Август,ВМКБ,Гӯшт,0.0,0.0,2267.8,13457.02,0.0,10.8,1909.9,5.1,16.8,Кӯҳӣ,Не
2021,Сентябр,ВМКБ,Гӯшт,0.0,0.0,2360.0,15853.55,0.0,10.0,2040.6,5.0,15.2,Кӯҳӣ,Не
2021,Октябр,ВМКБ,Гӯшт,0.0,0.0,2232.7,13360.96,0.0,36.6,1500.0,5.1,3.8,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Гӯшт,0.0,0.0,2231.1,15394.94,0.0,26.5,1500.0,5.1,0.9,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Гӯшт,0.0,0.0,2044.1,17098.68,0.0,32.3,1500.0,5.2,-6.3,Кӯҳӣ,Не
2021,Январ,ВМКБ,Шир,0.0,0.0,10051.9,1518.18,0.0,346.5,4000.0,4.9,-6.2,Кӯҳӣ,Не
2021,Феврал,ВМКБ,Шир,0.0,0.0,10585.8,1948.65,0.0,375.7,4000.0,5.1,-2.3,Кӯҳӣ,Не
2021,Март,ВМКБ,Шир,0.0,0.0,10744.4,1558.32,0.0,193.3,4000.0,5.2,6.0,Кӯҳӣ,Не
2021,Апрел,ВМКБ,Шир,0.0,0.0,10459.3,1793.45,0.0,235.8,4369.1,5.2,8.9,Кӯҳӣ,Не
2021,Май,ВМКБ,Шир,0.0,0.0,10900.0,1627.52,0.0,350.2,5129.5,4.9,11.3,Кӯҳӣ,Не
2021,Июн,ВМКБ,Шир,0.0,0.0,10855.8,1622.37,0.0,308.6,5501.8,4.9,14.3,Кӯҳӣ,Не
2021,Июл,ВМКБ,Шир,0.0,0.0,10567.4,1619.57,0.0,112.4,6626.9,4.8,22.2,Кӯҳӣ,Не
2021,Август,ВМКБ,Шир,0.0,0.0,9834.6,1675.37,0.0,249.8,4000.6,5.0,19.8,Кӯҳӣ,Не
2021,Сентябр,ВМКБ,Шир,0.0,0.0,9362.7,1824.45,0.0,188.9,4498.8,4.9,11.7,Кӯҳӣ,Не
2021,Октябр,ВМКБ,Шир,0.0,0.0,9480.2,1668.62,0.0,221.7,4205.6,5.2,7.6,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Шир,0.0,0.0,9563.4,1668.1,0.0,332.4,4000.0,4.8,-0.1,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Шир,0.0,0.0,10125.1,1662.5,0.0,234.8,4000.0,4.9,-2.8,Кӯҳӣ,Не
2021,Январ,НТҶ,Гандум,0.0,0.0,0.0,2960.92,7321.9,0.0,5974.6,25.9,14.1,Мухталиф,Не
2021,Феврал,НТҶ,Гандум,0.0,0.0,0.0,2728.11,6005.6,0.0,5486.2,24.2,16.1,Мухталиф,Не
2021,Март,НТҶ,Гандум,0.0,0.0,0.0,2642.13,8801.1,0.0,6060.0,25.9,13.3,Мухталиф,Не
2021,Апрел,НТҶ,Гандум,0.0,0.0,0.0,2636.31,7448.8,0.0,5474.7,24.2,24.8,Мухталиф,Не
2021,Май,НТҶ,Гандум,0.0,0.0,0.0,2546.62,7279.3,0.0,6981.9,26.1,30.9,Мухталиф,Не
2021,Июн,НТҶ,Гандум,24010.6,2.16,46895.4,2151.32,0.0,10638.4,8913.8,24.7,31.2,Мухталиф,Не
2021,Июл,НТҶ,Гандум,24010.6,2.11,52369.4,2147.96,0.0,5919.8,8601.5,25.3,35.6,Мухталиф,Не
2021,Август,НТҶ,Гандум,0.0,0.0,0.0,2850.4,5670.7,0.0,6387.6,24.2,38.3,Мухталиф,Не
2021,Сентябр,НТҶ,Гандум,0.0,0.0,0.0,2394.1,8540.3,0.0,6741.5,23.8,36.7,Мухталиф,Не
2021,Октябр,НТҶ,Гандум,0.0,0.0,0.0,2618.08,5214.1,0.0,4788.7,25.2,23.0,Мухталиф,Не
2021,Ноябр,НТҶ,Гандум,0.0,0.0,0.0,2642.01,7118.8,0.0,6238.9,23.8,15.4,Мухталиф,Не
2021,Декабр,НТҶ,Гандум,0.0,0.0,0.0,2545.5,8808.6,0.0,6019.0,24.4,18.2,Мухталиф,Не
2021,Январ,НТҶ,Картошка,0.0,0.0,0.0,3833.51,4792.2,0.0,4839.6,25.0,9.7,Мухталиф,Не
2021,Феврал,НТҶ,Картошка,0.0,0.0,0.0,2759.81,7750.8,0.0,5302.0,24.9,15.3,Мухталиф,Не
2021,Март,НТҶ,Картошка,0.0,0.0,0.0,3062.32,5804.8,0.0,4989.0,25.1,25.4,Мухталиф,Не
2021,Апрел,НТҶ,Картошка,0.0,0.0,0.0,3240.64,6984.3,0.0,4972.2,24.2,23.5,Мухталиф,Не
2021,Май,НТҶ,Картошка,4229.7,15.21,65769.5,3013.52,0.0,20917.4,6282.9,26.2,23.6,Мухталиф,Не
2021,Июн,НТҶ,Картошка,4229.7,18.2,61714.2,2684.44,0.0,25802.0,5338.2,24.7,27.5,Мухталиф,Не
2021,Июл,НТҶ,Картошка,0.0,0.0,0.0,3080.85,5691.6,0.0,6890.2,24.9,38.7,Мухталиф,Не
2021,Август,НТҶ,Картошка,0.0,0.0,0.0,3673.58,7035.6,0.0,6248.7,24.3,29.2,Мухталиф,Не
2021,Сентябр,НТҶ,Картошка,4229.7,15.78,72225.0,3225.5,0.0,21399.5,5166.7,26.0,31.0,Мухталиф,Не
2021,Октябр,НТҶ,Картошка,0.0,0.0,0.0,3588.88,3236.9,0.0,3898.5,25.1,20.5,Мухталиф,Не
2021,Ноябр,НТҶ,Картошка,0.0,0.0,0.0,2951.72,3645.4,0.0,4056.4,25.2,17.9,Мухталиф,Не
2021,Декабр,НТҶ,Картошка,0.0,0.0,0.0,3468.51,4380.4,0.0,4565.4,24.7,15.0,Мухталиф,Не
2021,Январ,НТҶ,Сабзавот,0.0,0.0,0.0,2279.32,4491.7,0.0,4129.2,24.5,8.0,Мухталиф,Не
2021,Феврал,НТҶ,Сабзавот,0.0,0.0,0.0,1966.57,6809.0,0.0,5100.5,25.1,17.3,Мухталиф,Не
2021,Март,НТҶ,Сабзавот,0.0,0.0,0.0,2446.67,4219.5,0.0,4638.0,24.7,13.3,Мухталиф,Не
2021,Апрел,НТҶ,Сабзавот,0.0,0.0,0.0,1951.01,8349.5,0.0,6628.4,24.8,29.0,Мухталиф,Не
2021,Май,НТҶ,Сабзавот,0.0,0.0,0.0,2211.06,7134.3,0.0,6391.5,26.0,33.6,Мухталиф,Не
2021,Июн,НТҶ,Сабзавот,4070.8,8.62,30943.7,2156.12,0.0,4374.5,5546.5,24.5,36.0,Мухталиф,Не
2021,Июл,НТҶ,Сабзавот,4070.8,8.41,29450.4,1804.01,0.0,4953.7,5997.9,23.9,32.7,Мухталиф,Не
2021,Август,НТҶ,Сабзавот,4070.8,9.51,32455.2,2301.64,0.0,8645.5,5028.1,23.9,37.6,Мухталиф,Не
2021,Сентябр,НТҶ,Сабзавот,4070.8,9.99,37189.8,2169.72,0.0,8105.1,5730.0,24.5,33.9,Мухталиф,Не
2021,Октябр,НТҶ,Сабзавот,0.0,0.0,0.0,2348.55,5399.5,0.0,5091.1,24.0,25.9,Мухталиф,Не
2021,Ноябр,НТҶ,Сабзавот,0.0,0.0,0.0,2033.01,6501.3,0.0,4567.4,24.6,19.1,Мухталиф,Не
2021,Декабр,НТҶ,Сабзавот,0.0,0.0,0.0,2003.94,4726.4,0.0,4072.7,24.5,19.9,Мухталиф,Не
2021,Январ,НТҶ,Гӯшт,0.0,0.0,4640.6,29617.95,0.0,743.5,2958.6,26.2,7.7,Мухталиф,Не
2021,Феврал,НТҶ,Гӯшт,0.0,0.0,4630.3,27567.9,0.0,466.3,2986.7,26.2,14.8,Мухталиф,Не
2021,Март,НТҶ,Гӯшт,0.0,0.0,4961.4,31441.53,0.0,357.2,3416.4,24.7,20.6,Мухталиф,Не
2021,Апрел,НТҶ,Гӯшт,0.0,0.0,4935.6,35215.99,0.0,508.5,3167.0,24.8,23.1,Мухталиф,Не
2021,Май,НТҶ,Гӯшт,0.0,0.0,5114.8,34154.16,0.0,773.4,3401.4,25.9,32.9,Мухталиф,Не
2021,Июн,НТҶ,Гӯшт,0.0,0.0,4632.3,37890.12,0.0,72.3,4169.4,25.0,29.9,Мухталиф,Не
2021,Июл,НТҶ,Гӯшт,0.0,0.0,4529.7,37033.47,269.5,0.0,4858.3,24.3,31.9,Мухталиф,Не
2021,Август,НТҶ,Гӯшт,0.0,0.0,4527.0,29361.79,0.0,549.4,3287.3,26.1,32.4,Мухталиф,Не
2021,Сентябр,НТҶ,Гӯшт,0.0,0.0,4573.2,31546.66,0.0,300.8,3340.7,25.9,33.1,Мухталиф,Не
2021,Октябр,НТҶ,Гӯшт,0.0,0.0,4323.8,31648.31,0.0,504.1,3206.2,24.3,22.3,Мухталиф,Не
2021,Ноябр,НТҶ,Гӯшт,0.0,0.0,4411.7,36170.23,0.0,292.5,2371.0,24.3,15.0,Мухталиф,Не
2021,Декабр,НТҶ,Гӯшт,0.0,0.0,4408.7,29076.68,0.0,450.4,2735.6,26.1,14.0,Мухталиф,Не
2021,Январ,НТҶ,Шир,0.0,0.0,19313.8,3896.5,0.0,1778.6,8038.0,24.8,9.8,Мухталиф,Не
2021,Феврал,НТҶ,Шир,0.0,0.0,20600.3,4214.16,0.0,1808.1,7816.4,25.2,15.1,Мухталиф,Не
2021,Март,НТҶ,Шир,0.0,0.0,21278.2,3881.6,0.0,5696.3,8884.0,25.1,19.8,Мухталиф,Не
2021,Апрел,НТҶ,Шир,0.0,0.0,20050.2,4091.79,0.0,3859.7,8549.0,23.9,26.6,Мухталиф,Не
2021,Май,НТҶ,Шир,0.0,0.0,21010.3,4006.4,0.0,2588.5,9810.7,24.8,33.1,Мухталиф,Не
2021,Июн,НТҶ,Шир,0.0,0.0,20157.7,3698.5,0.0,3102.4,11100.3,23.8,30.9,Мухталиф,Не
2021,Июл,НТҶ,Шир,0.0,0.0,19747.7,4697.52,0.0,1615.5,11335.0,25.0,34.3,Мухталиф,Не
2021,Август,НТҶ,Шир,0.0,0.0,18928.7,4044.35,0.0,4439.9,9472.3,24.7,35.1,Мухталиф,Не
2021,Сентябр,НТҶ,Шир,0.0,0.0,20009.3,3868.74,0.0,4905.9,6277.7,25.7,32.3,Мухталиф,Не
2021,Октябр,НТҶ,Шир,0.0,0.0,19407.6,3726.81,0.0,3372.9,7947.8,25.0,25.9,Мухталиф,Не
2021,Ноябр,НТҶ,Шир,0.0,0.0,18892.2,3655.68,0.0,3381.0,7590.1,24.1,17.3,Мухталиф,Не
2021,Декабр,НТҶ,Шир,0.0,0.0,19751.9,4505.72,0.0,4180.3,8848.9,24.6,13.6,Мухталиф,Не
2022,Январ,Хатлон,Гандум,0.0,0.0,0.0,12086.55,3075.9,0.0,9747.8,31.6,18.0,Водии,Не
2022,Феврал,Хатлон,Гандум,0.0,0.0,0.0,8780.37,4950.0,0.0,10680.7,46.3,19.1,Водии,Не
2022,Март,Хатлон,Гандум,0.0,0.0,0.0,10477.82,4620.2,0.0,12231.4,37.8,18.4,Водии,Не
2022,Апрел,Хатлон,Гандум,0.0,0.0,0.0,12833.75,3467.0,0.0,11587.2,29.9,24.1,Водии,Не
2022,Май,Хатлон,Гандум,0.0,0.0,0.0,10089.41,5541.7,0.0,14978.3,37.0,34.2,Водии,Не
2022,Июн,Хатлон,Гандум,45746.7,3.61,169726.5,4885.61,0.0,58390.5,15803.3,60.1,31.4,Водии,Бале
2022,Июл,Хатлон,Гандум,45746.7,3.98,152195.1,5508.5,0.0,102382.3,14948.8,60.4,39.8,Водии,Бале
2022,Август,Хатлон,Гандум,0.0,0.0,0.0,11102.67,4586.2,0.0,12752.2,36.0,38.6,Водии,Не
2022,Сентябр,Хатлон,Гандум,0.0,0.0,0.0,9273.11,5927.6,0.0,12080.0,49.1,28.8,Водии,Не
2022,Октябр,Хатлон,Гандум,0.0,0.0,0.0,10473.49,4687.6,0.0,13824.8,33.9,19.7,Водии,Не
2022,Ноябр,Хатлон,Гандум,0.0,0.0,0.0,7892.95,5127.4,0.0,10384.5,49.4,15.6,Водии,Не
2022,Декабр,Хатлон,Гандум,0.0,0.0,0.0,8586.97,5512.9,0.0,10765.2,51.2,19.7,Водии,Не
2022,Январ,Хатлон,Картошка,0.0,0.0,0.0,12729.72,1710.6,0.0,4471.3,38.3,17.3,Водии,Не
2022,Феврал,Хатлон,Картошка,0.0,0.0,0.0,10874.24,1593.7,0.0,4132.0,38.6,12.2,Водии,Не
2022,Март,Хатлон,Картошка,0.0,0.0,0.0,10754.91,2443.4,0.0,4982.4,49.0,26.8,Водии,Не
2022,Апрел,Хатлон,Картошка,0.0,0.0,0.0,12720.55,2064.5,0.0,5310.8,38.9,24.5,Водии,Не
2022,Май,Хатлон,Картошка,3716.6,21.89,85070.2,7201.56,0.0,64992.5,5564.8,59.7,28.1,Водии,Бале
2022,Июн,Хатлон,Картошка,3716.6,25.75,84379.3,7479.61,0.0,56569.1,6715.4,57.5,34.2,Водии,Не
2022,Июл,Хатлон,Картошка,0.0,0.0,0.0,15872.34,1865.1,0.0,6422.6,29.0,37.1,Водии,Не
2022,Август,Хатлон,Картошка,0.0,0.0,0.0,10781.14,1869.4,0.0,4906.0,38.1,32.5,Водии,Не
2022,Сентябр,Хатлон,Картошка,3716.6,22.22,76989.7,6006.08,0.0,46365.8,4118.0,59.2,32.1,Водии,Бале
2022,Октябр,Хатлон,Картошка,0.0,0.0,0.0,11667.67,1625.7,0.0,4898.4,33.2,21.9,Водии,Не
2022,Ноябр,Хатлон,Картошка,0.0,0.0,0.0,10408.04,1926.8,0.0,4709.9,40.9,15.8,Водии,Не
2022,Декабр,Хатлон,Картошка,0.0,0.0,0.0,12662.82,1316.7,0.0,3550.3,37.1,15.7,Водии,Не
2022,Январ,Хатлон,Сабзавот,0.0,0.0,0.0,9504.31,2750.1,0.0,8884.0,31.0,13.9,Водии,Не
2022,Феврал,Хатлон,Сабзавот,0.0,0.0,0.0,6351.8,3674.0,0.0,7493.7,49.0,21.5,Водии,Не
2022,Март,Хатлон,Сабзавот,0.0,0.0,0.0,9206.45,4395.6,0.0,8659.4,50.8,17.5,Водии,Не
2022,Апрел,Хатлон,Сабзавот,0.0,0.0,0.0,8060.51,3542.4,0.0,8534.2,41.5,23.7,Водии,Не
2022,Май,Хатлон,Сабзавот,0.0,0.0,0.0,8204.22,5055.0,0.0,13935.6,36.3,27.7,Водии,Не
2022,Июн,Хатлон,Сабзавот,9926.6,13.27,143667.4,5263.21,0.0,83129.0,12329.2,60.8,37.6,Водии,Бале
2022,Июл,Хатлон,Сабзавот,9926.6,14.22,130157.0,5974.24,0.0,80911.4,13329.5,57.9,42.2,Водии,Не
2022,Август,Хатлон,Сабзавот,9926.6,15.2,121120.9,5702.68,0.0,87302.1,11286.2,59.5,36.6,Водии,Бале
2022,Сентябр,Хатлон,Сабзавот,9926.6,12.5,116287.8,5225.81,0.0,81929.8,12722.7,58.1,34.1,Водии,Не
2022,Октябр,Хатлон,Сабзавот,0.0,0.0,0.0,8493.0,5003.1,0.0,9662.1,51.8,29.6,Водии,Не
2022,Ноябр,Хатлон,Сабзавот,0.0,0.0,0.0,9877.58,5209.8,0.0,12235.3,42.6,12.2,Водии,Не
2022,Декабр,Хатлон,Сабзавот,0.0,0.0,0.0,9044.12,2900.7,0.0,9174.1,31.6,11.7,Водии,Не
2022,Январ,Хатлон,Гӯшт,0.0,0.0,10904.6,87871.92,0.0,1435.1,6192.1,60.7,13.0,Водии,Бале
2022,Феврал,Хатлон,Гӯшт,0.0,0.0,10921.3,86251.96,0.0,5559.5,5098.4,60.2,19.7,Водии,Бале
2022,Март,Хатлон,Гӯшт,0.0,0.0,11629.7,76370.87,0.0,5161.7,5559.7,58.9,23.7,Водии,Не
2022,Апрел,Хатлон,Гӯшт,0.0,0.0,11090.6,93085.58,0.0,2093.5,7212.8,58.7,26.0,Водии,Не
2022,Май,Хатлон,Гӯшт,0.0,0.0,10839.5,72318.51,0.0,2005.6,6456.0,59.7,35.6,Водии,Бале
2022,Июн,Хатлон,Гӯшт,0.0,0.0,10641.6,109129.16,0.0,3682.5,6936.6,60.3,29.5,Водии,Бале
2022,Июл,Хатлон,Гӯшт,0.0,0.0,10592.3,81451.85,0.0,1494.2,6140.0,60.6,32.3,Водии,Бале
2022,Август,Хатлон,Гӯшт,0.0,0.0,9783.1,83812.33,0.0,2331.9,6885.7,57.8,38.4,Водии,Не
2022,Сентябр,Хатлон,Гӯшт,0.0,0.0,9986.0,85774.95,0.0,3754.0,5431.5,61.0,30.2,Водии,Бале
2022,Октябр,Хатлон,Гӯшт,0.0,0.0,9559.2,87320.69,0.0,1452.7,4631.9,59.0,28.7,Водии,Бале
2022,Ноябр,Хатлон,Гӯшт,0.0,0.0,10359.4,116404.13,0.0,1695.1,6540.6,59.6,14.4,Водии,Бале
2022,Декабр,Хатлон,Гӯшт,0.0,0.0,10366.2,73232.96,0.0,2514.0,4804.7,60.1,13.7,Водии,Бале
2022,Январ,Хатлон,Шир,0.0,0.0,38100.5,9774.91,0.0,24654.1,13494.4,59.0,16.1,Водии,Бале
2022,Феврал,Хатлон,Шир,0.0,0.0,39380.5,10960.08,0.0,13784.9,15194.9,62.2,15.9,Водии,Бале
2022,Март,Хатлон,Шир,0.0,0.0,40121.0,9967.37,0.0,23693.8,13302.9,58.8,15.4,Водии,Не
2022,Апрел,Хатлон,Шир,0.0,0.0,41553.5,11624.26,0.0,16334.3,20569.3,59.3,25.9,Водии,Бале
2022,Май,Хатлон,Шир,0.0,0.0,37819.3,11169.99,0.0,9028.8,14720.7,60.0,32.2,Водии,Бале
2022,Июн,Хатлон,Шир,0.0,0.0,36471.0,9441.94,0.0,7558.1,20797.5,61.8,37.0,Водии,Бале
2022,Июл,Хатлон,Шир,0.0,0.0,36018.5,11666.44,0.0,4438.5,19984.1,58.5,37.4,Водии,Не
2022,Август,Хатлон,Шир,0.0,0.0,36569.6,9268.81,0.0,12357.8,19744.2,59.0,36.5,Водии,Бале
2022,Сентябр,Хатлон,Шир,0.0,0.0,34693.2,11456.12,0.0,14033.4,16135.5,61.4,25.5,Водии,Бале
2022,Октябр,Хатлон,Шир,0.0,0.0,36275.1,12259.89,0.0,7851.3,16181.6,57.2,19.1,Водии,Не
2022,Ноябр,Хатлон,Шир,0.0,0.0,34147.6,11203.26,0.0,19238.1,14611.1,61.5,14.6,Водии,Бале
2022,Декабр,Хатлон,Шир,0.0,0.0,35784.0,10424.28,0.0,17359.5,16168.4,62.0,12.2,Водии,Бале
2022,Январ,Суғд,Гандум,0.0,0.0,0.0,7223.98,5702.9,0.0,9116.6,54.7,12.3,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Гандум,0.0,0.0,0.0,7213.26,5837.1,0.0,10600.9,55.1,10.8,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Гандум,0.0,0.0,0.0,6908.16,5892.3,0.0,8832.3,56.2,12.8,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Гандум,0.0,0.0,0.0,7555.36,7445.0,0.0,11768.3,54.3,21.0,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Гандум,0.0,0.0,0.0,9474.66,6792.3,0.0,14299.9,47.5,28.8,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Гандум,38945.3,2.4,86754.9,4815.97,0.0,49750.1,13233.0,57.5,27.0,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Гандум,38945.3,3.11,123495.0,4991.63,0.0,72403.7,13809.8,59.7,33.2,Нисбатан кӯҳӣ,Бале
2022,Август,Суғд,Гандум,0.0,0.0,0.0,7629.65,6160.7,0.0,11036.9,55.8,34.2,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Гандум,0.0,0.0,0.0,6919.35,5885.8,0.0,12098.3,48.6,21.4,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Гандум,0.0,0.0,0.0,8945.44,5202.7,0.0,12775.7,40.7,18.7,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Гандум,0.0,0.0,0.0,7589.5,5426.7,0.0,10911.7,49.7,18.5,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Гандум,0.0,0.0,0.0,6904.86,5261.4,0.0,9508.6,55.3,11.2,Нисбатан кӯҳӣ,Не
2022,Январ,Суғд,Картошка,0.0,0.0,0.0,9829.37,2900.5,0.0,6202.9,46.8,6.1,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Картошка,0.0,0.0,0.0,8202.94,5344.1,0.0,7737.4,56.4,7.0,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Картошка,0.0,0.0,0.0,8311.86,4201.4,0.0,8125.8,51.7,11.0,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Картошка,0.0,0.0,0.0,10235.7,4766.8,0.0,9762.2,48.8,22.7,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Картошка,6255.1,17.95,103865.4,5691.49,0.0,77250.3,8242.4,57.5,25.5,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Картошка,6255.1,20.19,118216.1,6733.78,0.0,43754.5,9183.0,57.5,37.5,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Картошка,0.0,0.0,0.0,9239.17,3866.4,0.0,9845.8,39.3,32.8,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Картошка,0.0,0.0,0.0,8817.13,5411.4,0.0,10320.5,52.4,31.7,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Картошка,6255.1,18.38,108512.5,5659.93,0.0,67501.9,9592.1,57.8,22.5,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Картошка,0.0,0.0,0.0,9766.78,4533.2,0.0,9449.4,48.0,25.5,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Картошка,0.0,0.0,0.0,9506.22,2662.2,0.0,6529.1,40.8,15.8,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Картошка,0.0,0.0,0.0,9534.24,4100.2,0.0,7384.6,55.5,13.6,Нисбатан кӯҳӣ,Не
2022,Январ,Суғд,Сабзавот,0.0,0.0,0.0,6571.99,4444.6,0.0,6579.6,54.4,7.8,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Сабзавот,0.0,0.0,0.0,6658.11,2991.0,0.0,4585.6,56.7,8.1,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Сабзавот,0.0,0.0,0.0,6220.56,4211.9,0.0,7182.3,56.6,16.0,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Сабзавот,0.0,0.0,0.0,6036.91,5824.9,0.0,9224.8,57.5,21.8,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Сабзавот,0.0,0.0,0.0,6253.32,5155.1,0.0,9511.8,54.2,24.2,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Сабзавот,6477.2,11.48,58970.5,4126.03,0.0,16531.1,9150.2,59.8,34.8,Нисбатан кӯҳӣ,Бале
2022,Июл,Суғд,Сабзавот,6477.2,11.03,62914.2,4107.32,0.0,37975.5,9262.6,56.5,30.9,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Сабзавот,6477.2,12.68,65994.5,5420.68,0.0,50572.5,11010.7,56.0,28.7,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Сабзавот,6477.2,10.25,56609.9,6030.57,0.0,14667.4,9240.7,57.9,31.5,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Сабзавот,0.0,0.0,0.0,5755.12,4774.1,0.0,7140.4,54.9,25.8,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Сабзавот,0.0,0.0,0.0,6294.46,4625.9,0.0,6378.1,55.0,17.8,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Сабзавот,0.0,0.0,0.0,5578.78,4337.1,0.0,6027.3,59.4,9.8,Нисбатан кӯҳӣ,Бале
2022,Январ,Суғд,Гӯшт,0.0,0.0,8545.9,80267.15,0.0,3077.6,4307.0,57.8,9.6,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Гӯшт,0.0,0.0,8821.7,66771.91,0.0,3169.6,4923.0,57.9,4.5,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Гӯшт,0.0,0.0,9020.8,78476.14,0.0,1362.6,4432.4,57.5,20.0,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Гӯшт,0.0,0.0,8144.1,69212.1,0.0,1547.9,5196.9,56.4,16.9,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Гӯшт,0.0,0.0,8774.9,72572.7,0.0,2932.0,5402.9,55.4,31.3,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Гӯшт,0.0,0.0,8477.3,78769.83,0.0,460.5,7735.5,56.1,28.2,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Гӯшт,0.0,0.0,8006.4,73819.51,0.0,645.6,7081.7,59.2,36.9,Нисбатан кӯҳӣ,Бале
2022,Август,Суғд,Гӯшт,0.0,0.0,7992.7,65810.86,0.0,991.0,5760.4,59.1,33.0,Нисбатан кӯҳӣ,Бале
2022,Сентябр,Суғд,Гӯшт,0.0,0.0,8146.6,64884.33,0.0,1378.8,6483.3,56.6,20.1,Нисбатан кӯҳӣ,Не
