Сол,Моҳ,Минтақа,Маҳсулот,Ҳаҷми замин (га),Ҳосилнокӣ (т/га),Истеҳсолот (т),Арзиш (сом/т),Воридот (т),Содирот (т),Истеъмолот (т),Худтаъминкуни (%),Ҳарорат (°C),Боришот (мм),Минтақаи иқлимӣ,Худтаъминкуни
2021,Октябр,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1476.5,0.0,1536.7,5.0,3.9,59.1,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1281.0,0.0,1393.1,5.0,-1.2,48.7,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1345.5,0.0,1341.9,5.0,-8.4,51.7,Кӯҳӣ,Не
2021,Январ,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1716.4,0.0,1668.3,5.0,-5.4,30.1,Кӯҳӣ,Не
2021,Феврал,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1261.5,0.0,1647.4,5.0,-6.5,47.3,Кӯҳӣ,Не
2021,Март,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1315.6,0.0,1817.6,5.0,-2.6,64.7,Кӯҳӣ,Не
2021,Апрел,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1767.9,0.0,2402.7,5.0,9.0,83.7,Кӯҳӣ,Не
2021,Май,ВМКБ,Картошка,1632.2,4.65,7585.9,1113.2,0.0,342.2,2369.8,5.0,9.8,73.4,Кӯҳӣ,Не
2021,Июн,ВМКБ,Картошка,1632.2,4.65,7585.9,1273.49,0.0,192.6,2733.8,5.0,19.3,29.7,Кӯҳӣ,Не
2021,Июл,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1941.5,0.0,2686.6,5.0,20.6,30.0,Кӯҳӣ,Не
2021,Август,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1726.0,0.0,2164.3,5.0,12.6,29.8,Кӯҳӣ,Не
2021,Сентябр,ВМКБ,Картошка,1632.2,4.65,7585.9,1340.49,0.0,442.0,2121.5,5.0,7.2,56.8,Кӯҳӣ,Не
2021,Октябр,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1424.8,0.0,1847.4,5.0,10.0,44.8,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1766.9,0.0,1859.1,5.0,6.1,30.1,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1440.3,0.0,1903.5,5.0,-3.6,25.3,Кӯҳӣ,Не
2021,Январ,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1069.9,0.0,1055.6,5.0,-4.6,26.7,Кӯҳӣ,Не
2021,Феврал,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1084.0,0.0,1226.4,5.0,-2.0,47.9,Кӯҳӣ,Не
2021,Март,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,951.6,0.0,1195.6,5.0,4.6,58.5,Кӯҳӣ,Не
2021,Апрел,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1224.7,0.0,1452.1,5.0,4.9,70.0,Кӯҳӣ,Не
2021,Май,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1433.8,0.0,1449.5,5.0,9.1,49.2,Кӯҳӣ,Не
2021,Июн,ВМКБ,Сабзавот,981.6,2.8,2745.6,906.78,0.0,81.7,1726.0,5.0,19.1,49.5,Кӯҳӣ,Не
2021,Июл,ВМКБ,Сабзавот,981.6,2.8,2745.6,970.54,0.0,101.9,1511.8,5.0,12.3,32.8,Кӯҳӣ,Не
2021,Август,ВМКБ,Сабзавот,981.6,2.8,2745.6,951.72,0.0,76.7,1350.0,5.0,11.2,16.3,Кӯҳӣ,Не
2021,Сентябр,ВМКБ,Сабзавот,981.6,2.8,2745.6,1025.75,0.0,43.5,1300.9,5.0,16.6,26.2,Кӯҳӣ,Не
2021,Октябр,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1127.1,0.0,1206.3,5.0,2.8,56.3,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1309.7,0.0,1260.3,5.0,-0.8,58.9,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,895.9,0.0,1030.2,5.0,-5.3,38.3,Кӯҳӣ,Не
2021,Январ,ВМКБ,Гӯшт,0.0,0.0,2660.4,12795.62,0.0,38.7,1472.1,5.0,-3.3,22.0,Кӯҳӣ,Не
2021,Феврал,ВМКБ,Гӯшт,0.0,0.0,2660.4,13725.82,0.0,44.8,1419.9,5.0,0.6,39.3,Кӯҳӣ,Не
2021,Март,ВМКБ,Гӯшт,0.0,0.0,2660.4,15450.49,0.0,63.2,1564.3,5.0,3.1,63.4,Кӯҳӣ,Не
2021,Апрел,ВМКБ,Гӯшт,0.0,0.0,2660.4,12598.98,0.0,85.1,1575.4,5.0,9.3,83.5,Кӯҳӣ,Не
2021,Май,ВМКБ,Гӯшт,0.0,0.0,2660.4,15850.02,0.0,49.6,1881.7,5.0,11.2,66.9,Кӯҳӣ,Не
2021,Июн,ВМКБ,Гӯшт,0.0,0.0,2660.4,13734.4,0.0,44.4,2061.6,5.0,14.7,47.1,Кӯҳӣ,Не
2021,Июл,ВМКБ,Гӯшт,0.0,0.0,2660.4,12316.76,0.0,60.9,1968.1,5.0,19.4,33.4,Кӯҳӣ,Не
2021,Август,ВМКБ,Гӯшт,0.0,0.0,2660.4,14100.29,0.0,76.1,1684.5,5.0,19.5,21.2,Кӯҳӣ,Не
2021,Сентябр,ВМКБ,Гӯшт,0.0,0.0,2660.4,14486.26,0.0,88.8,1580.7,5.0,16.0,29.1,Кӯҳӣ,Не
2021,Октябр,ВМКБ,Гӯшт,0.0,0.0,2660.4,15352.12,0.0,91.1,1521.5,5.0,3.8,41.8,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Гӯшт,0.0,0.0,2660.4,14615.78,0.0,60.1,1459.6,5.0,-1.0,31.3,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Гӯшт,0.0,0.0,2660.4,11925.45,0.0,63.0,1400.1,5.0,-2.4,43.9,Кӯҳӣ,Не
2021,Январ,ВМКБ,Шир,0.0,0.0,9975.2,1797.71,0.0,363.2,3383.3,5.0,-10.2,22.3,Кӯҳӣ,Не
2021,Феврал,ВМКБ,Шир,0.0,0.0,9975.2,1543.22,0.0,570.6,3551.1,5.0,0.8,33.2,Кӯҳӣ,Не
2021,Март,ВМКБ,Шир,0.0,0.0,9975.2,1695.89,0.0,418.1,4190.3,5.0,-2.7,54.8,Кӯҳӣ,Не
2021,Апрел,ВМКБ,Шир,0.0,0.0,9975.2,1635.56,0.0,344.1,4140.7,5.0,9.2,74.2,Кӯҳӣ,Не
2021,Май,ВМКБ,Шир,0.0,0.0,9975.2,1653.36,0.0,486.2,4392.6,5.0,10.8,80.7,Кӯҳӣ,Не
2021,Июн,ВМКБ,Шир,0.0,0.0,9975.2,1569.26,0.0,212.8,5354.4,5.0,18.7,31.0,Кӯҳӣ,Не
2021,Июл,ВМКБ,Шир,0.0,0.0,9975.2,1931.55,0.0,383.1,5301.6,5.0,15.6,32.7,Кӯҳӣ,Не
2021,Август,ВМКБ,Шир,0.0,0.0,9975.2,1812.28,0.0,356.3,4514.5,5.0,14.2,12.8,Кӯҳӣ,Не
2021,Сентябр,ВМКБ,Шир,0.0,0.0,9975.2,1691.52,0.0,491.4,4356.2,5.0,16.2,31.8,Кӯҳӣ,Не
2021,Октябр,ВМКБ,Шир,0.0,0.0,9975.2,1541.83,0.0,202.0,4381.6,5.0,8.6,48.9,Кӯҳӣ,Не
2021,Ноябр,ВМКБ,Шир,0.0,0.0,9975.2,1794.22,0.0,356.5,3616.6,5.0,-1.8,56.1,Кӯҳӣ,Не
2021,Декабр,ВМКБ,Шир,0.0,0.0,9975.2,1793.08,0.0,279.4,3699.1,5.0,-7.2,28.7,Кӯҳӣ,Не
2021,Январ,НТҶ,Гандум,0.0,0.0,0.0,0.0,4953.1,0.0,5152.5,25.0,9.8,35.5,Мухталиф,Не
2021,Феврал,НТҶ,Гандум,0.0,0.0,0.0,0.0,4915.0,0.0,5586.7,25.0,18.2,39.0,Мухталиф,Не
2021,Март,НТҶ,Гандум,0.0,0.0,0.0,0.0,7214.8,0.0,6519.3,25.0,18.7,67.0,Мухталиф,Не
2021,Апрел,НТҶ,Гандум,0.0,0.0,0.0,0.0,5790.1,0.0,6628.3,25.0,28.3,88.6,Мухталиф,Не
2021,Май,НТҶ,Гандум,0.0,0.0,0.0,0.0,7008.2,0.0,6867.1,25.0,33.5,68.2,Мухталиф,Не
2021,Июн,НТҶ,Гандум,23173.3,2.48,57503.5,2194.21,0.0,11113.6,8003.2,25.0,34.7,33.9,Мухталиф,Не
2021,Июл,НТҶ,Гандум,23173.3,2.48,57503.5,2245.77,0.0,8294.8,8480.6,25.0,28.1,30.2,Мухталиф,Не
2021,Август,НТҶ,Гандум,0.0,0.0,0.0,0.0,7089.9,0.0,6560.9,25.0,26.8,21.1,Мухталиф,Не
2021,Сентябр,НТҶ,Гандум,0.0,0.0,0.0,0.0,6583.8,0.0,6804.8,25.0,27.3,46.3,Мухталиф,Не
2021,Октябр,НТҶ,Гандум,0.0,0.0,0.0,0.0,7497.5,0.0,6377.0,25.0,21.3,41.3,Мухталиф,Не
2021,Ноябр,НТҶ,Гандум,0.0,0.0,0.0,0.0,6302.7,0.0,5717.1,25.0,14.5,48.9,Мухталиф,Не
2021,Декабр,НТҶ,Гандум,0.0,0.0,0.0,0.0,6686.6,0.0,5192.4,25.0,11.9,35.7,Мухталиф,Не
2021,Январ,НТҶ,Картошка,0.0,0.0,0.0,0.0,6216.2,0.0,4897.0,25.0,7.3,31.4,Мухталиф,Не
2021,Феврал,НТҶ,Картошка,0.0,0.0,0.0,0.0,5326.3,0.0,4224.5,25.0,20.0,38.4,Мухталиф,Не
2021,Март,НТҶ,Картошка,0.0,0.0,0.0,0.0,5626.6,0.0,4939.2,25.0,19.5,64.4,Мухталиф,Не
2021,Апрел,НТҶ,Картошка,0.0,0.0,0.0,0.0,4669.8,0.0,5202.6,25.0,16.9,87.8,Мухталиф,Не
2021,Май,НТҶ,Картошка,3933.2,17.43,68552.0,2470.68,0.0,12407.3,6017.9,25.0,23.3,59.9,Мухталиф,Не
2021,Июн,НТҶ,Картошка,3933.2,17.43,68552.0,2819.14,0.0,13558.4,5986.9,25.0,29.3,29.0,Мухталиф,Не
2021,Июл,НТҶ,Картошка,0.0,0.0,0.0,0.0,8039.4,0.0,6135.4,25.0,34.9,17.3,Мухталиф,Не
2021,Август,НТҶ,Картошка,0.0,0.0,0.0,0.0,7145.5,0.0,6049.1,25.0,27.5,3.9,Мухталиф,Не
2021,Сентябр,НТҶ,Картошка,3933.2,17.43,68552.0,2829.15,0.0,21263.1,5907.6,25.0,24.0,42.0,Мухталиф,Не
2021,Октябр,НТҶ,Картошка,0.0,0.0,0.0,0.0,4401.8,0.0,4837.2,25.0,21.1,48.1,Мухталиф,Не
2021,Ноябр,НТҶ,Картошка,0.0,0.0,0.0,0.0,4866.1,0.0,4469.1,25.0,15.3,36.1,Мухталиф,Не
2021,Декабр,НТҶ,Картошка,0.0,0.0,0.0,0.0,5434.5,0.0,4615.6,25.0,8.4,49.1,Мухталиф,Не
2021,Январ,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,5967.0,0.0,4802.5,25.0,12.2,25.0,Мухталиф,Не
2021,Феврал,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,4143.7,0.0,4456.2,25.0,15.9,34.5,Мухталиф,Не
2021,Март,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,6030.3,0.0,4887.8,25.0,15.1,42.0,Мухталиф,Не
2021,Апрел,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,5248.7,0.0,6014.9,25.0,20.2,76.1,Мухталиф,Не
2021,Май,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,7865.6,0.0,5920.2,25.0,26.4,60.5,Мухталиф,Не
2021,Июн,НТҶ,Сабзавот,4307.7,10.49,45182.8,1923.07,0.0,6628.1,6334.3,25.0,34.2,45.2,Мухталиф,Не
2021,Июл,НТҶ,Сабзавот,4307.7,10.49,45182.8,2277.41,0.0,5867.2,6479.2,25.0,36.8,30.7,Мухталиф,Не
2021,Август,НТҶ,Сабзавот,4307.7,10.49,45182.8,2257.42,0.0,12634.9,6319.8,25.0,33.9,28.3,Мухталиф,Не
2021,Сентябр,НТҶ,Сабзавот,4307.7,10.49,45182.8,1754.1,0.0,14739.4,5632.5,25.0,26.3,43.7,Мухталиф,Не
2021,Октябр,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,6553.5,0.0,5408.2,25.0,24.8,57.5,Мухталиф,Не
2021,Ноябр,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,4469.5,0.0,4875.8,25.0,18.1,39.8,Мухталиф,Не
2021,Декабр,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,4151.9,0.0,4332.4,25.0,12.3,42.2,Мухталиф,Не
2021,Январ,НТҶ,Гӯшт,0.0,0.0,5240.7,33413.72,0.0,468.9,2531.5,25.0,12.1,24.7,Мухталиф,Не
2021,Феврал,НТҶ,Гӯшт,0.0,0.0,5240.7,35910.58,0.0,558.6,2803.9,25.0,13.0,27.8,Мухталиф,Не
2021,Март,НТҶ,Гӯшт,0.0,0.0,5240.7,29352.74,0.0,869.5,2814.6,25.0,19.4,64.4,Мухталиф,Не
2021,Апрел,НТҶ,Гӯшт,0.0,0.0,5240.7,28734.23,0.0,364.9,3472.2,25.0,23.8,64.3,Мухталиф,Не
2021,Май,НТҶ,Гӯшт,0.0,0.0,5240.7,28046.59,0.0,450.8,3262.4,25.0,30.2,70.8,Мухталиф,Не
2021,Июн,НТҶ,Гӯшт,0.0,0.0,5240.7,36490.8,0.0,620.1,3762.0,25.0,31.7,42.5,Мухталиф,Не
2021,Июл,НТҶ,Гӯшт,0.0,0.0,5240.7,28737.4,0.0,496.3,3704.2,25.0,37.1,21.9,Мухталиф,Не
2021,Август,НТҶ,Гӯшт,0.0,0.0,5240.7,34974.34,0.0,512.3,3256.1,25.0,35.0,14.5,Мухталиф,Не
2021,Сентябр,НТҶ,Гӯшт,0.0,0.0,5240.7,34654.98,0.0,326.8,3123.1,25.0,25.1,43.1,Мухталиф,Не
2021,Октябр,НТҶ,Гӯшт,0.0,0.0,5240.7,35484.04,0.0,743.1,3038.0,25.0,24.0,50.2,Мухталиф,Не
2021,Ноябр,НТҶ,Гӯшт,0.0,0.0,5240.7,33998.32,0.0,634.5,2996.3,25.0,17.3,47.9,Мухталиф,Не
2021,Декабр,НТҶ,Гӯшт,0.0,0.0,5240.7,36003.54,0.0,1209.8,2544.3,25.0,15.2,42.1,Мухталиф,Не
2021,Январ,НТҶ,Шир,0.0,0.0,18604.5,3969.17,0.0,1870.9,7334.1,25.0,11.1,45.7,Мухталиф,Не
2021,Феврал,НТҶ,Шир,0.0,0.0,18604.5,3814.12,0.0,3832.1,7483.9,25.0,11.0,48.5,Мухталиф,Не
2021,Март,НТҶ,Шир,0.0,0.0,18604.5,3974.88,0.0,4019.5,7487.0,25.0,14.3,72.4,Мухталиф,Не
2021,Апрел,НТҶ,Шир,0.0,0.0,18604.5,4500.86,0.0,3599.4,9395.2,25.0,20.3,77.6,Мухталиф,Не
2021,Май,НТҶ,Шир,0.0,0.0,18604.5,3864.73,0.0,3111.4,8935.1,25.0,30.8,66.3,Мухталиф,Не
2021,Июн,НТҶ,Шир,0.0,0.0,18604.5,3706.63,0.0,2542.4,9426.0,25.0,32.7,45.0,Мухталиф,Не
2021,Июл,НТҶ,Шир,0.0,0.0,18604.5,3865.55,0.0,3097.7,11155.0,25.0,39.2,32.0,Мухталиф,Не
2021,Август,НТҶ,Шир,0.0,0.0,18604.5,4440.51,0.0,2343.7,10508.9,25.0,28.0,23.4,Мухталиф,Не
2021,Сентябр,НТҶ,Шир,0.0,0.0,18604.5,4411.54,0.0,3543.2,9636.6,25.0,25.9,38.6,Мухталиф,Не
2021,Октябр,НТҶ,Шир,0.0,0.0,18604.5,3722.49,0.0,1978.7,7629.7,25.0,19.4,53.8,Мухталиф,Не
2021,Ноябр,НТҶ,Шир,0.0,0.0,18604.5,3851.87,0.0,4417.3,7263.1,25.0,12.4,38.8,Мухталиф,Не
2021,Декабр,НТҶ,Шир,0.0,0.0,18604.5,3755.0,0.0,1882.4,7450.6,25.0,15.6,27.6,Мухталиф,Не
2022,Январ,Хатлон,Гандум,0.0,0.0,0.0,0.0,5457.7,0.0,11534.6,47.3,11.7,18.8,Водии,Не
2022,Феврал,Хатлон,Гандум,0.0,0.0,0.0,0.0,4372.5,0.0,11321.9,38.6,19.5,32.1,Водии,Не
2022,Март,Хатлон,Гандум,0.0,0.0,0.0,0.0,4209.3,0.0,11776.3,35.7,21.3,57.6,Водии,Не
2022,Апрел,Хатлон,Гандум,0.0,0.0,0.0,0.0,4759.5,0.0,14391.8,33.1,28.5,78.7,Водии,Не
2022,Май,Хатлон,Гандум,0.0,0.0,0.0,0.0,5404.0,0.0,13621.9,39.7,32.9,61.2,Водии,Не
2022,Июн,Хатлон,Гандум,45285.8,4.02,182185.4,5023.53,0.0,86113.6,14618.0,60.0,32.3,31.2,Водии,Бале
2022,Июл,Хатлон,Гандум,45285.8,4.02,182185.4,5172.02,0.0,143016.2,15208.6,60.0,34.3,31.6,Водии,Бале
2022,Август,Хатлон,Гандум,0.0,0.0,0.0,0.0,5043.1,0.0,15252.3,33.1,32.7,22.5,Водии,Не
2022,Сентябр,Хатлон,Гандум,0.0,0.0,0.0,0.0,4339.4,0.0,12539.1,34.6,35.3,49.8,Водии,Не
2022,Октябр,Хатлон,Гандум,0.0,0.0,0.0,0.0,4115.5,0.0,12600.6,32.7,23.5,42.7,Водии,Не
2022,Ноябр,Хатлон,Гандум,0.0,0.0,0.0,0.0,3794.4,0.0,12359.3,30.7,16.4,43.5,Водии,Не
2022,Декабр,Хатлон,Гандум,0.0,0.0,0.0,0.0,4095.0,0.0,10731.0,38.2,8.2,31.0,Водии,Не
2022,Январ,Хатлон,Картошка,0.0,0.0,0.0,0.0,2178.6,0.0,4587.2,47.5,11.5,33.1,Водии,Не
2022,Феврал,Хатлон,Картошка,0.0,0.0,0.0,0.0,1369.1,0.0,4077.4,33.6,16.0,36.7,Водии,Не
2022,Март,Хатлон,Картошка,0.0,0.0,0.0,0.0,1942.4,0.0,5009.9,38.8,11.8,73.8,Водии,Не
2022,Апрел,Хатлон,Картошка,0.0,0.0,0.0,0.0,1927.1,0.0,5873.1,32.8,23.8,82.6,Водии,Не
2022,Май,Хатлон,Картошка,3767.8,26.4,99460.2,6445.17,0.0,48111.0,6130.0,60.0,29.3,65.7,Водии,Бале
2022,Июн,Хатлон,Картошка,3767.8,26.4,99460.2,7481.62,0.0,45041.1,6854.6,60.0,35.4,45.3,Водии,Бале
2022,Июл,Хатлон,Картошка,0.0,0.0,0.0,0.0,1800.7,0.0,5936.0,30.3,36.4,36.0,Водии,Не
2022,Август,Хатлон,Картошка,0.0,0.0,0.0,0.0,1774.9,0.0,5814.1,30.5,36.5,26.7,Водии,Не
2022,Сентябр,Хатлон,Картошка,3767.8,26.4,99460.2,6728.98,0.0,72987.8,5622.6,60.0,29.4,47.0,Водии,Бале
2022,Октябр,Хатлон,Картошка,0.0,0.0,0.0,0.0,1946.7,0.0,5490.1,35.5,22.6,36.9,Водии,Не
2022,Ноябр,Хатлон,Картошка,0.0,0.0,0.0,0.0,2052.4,0.0,4601.2,44.6,15.4,50.1,Водии,Не
2022,Декабр,Хатлон,Картошка,0.0,0.0,0.0,0.0,1298.0,0.0,4105.6,31.6,15.7,35.7,Водии,Не
2022,Январ,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,3675.8,0.0,9612.0,38.2,11.9,33.7,Водии,Не
2022,Феврал,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,4848.6,0.0,10943.8,44.3,12.4,27.4,Водии,Не
2022,Март,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,5016.7,0.0,11030.4,45.5,25.2,69.1,Водии,Не
2022,Апрел,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,3936.9,0.0,11809.8,33.3,22.1,89.8,Водии,Не
2022,Май,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,5346.4,0.0,12473.7,42.9,28.6,54.7,Водии,Не
2022,Июн,Хатлон,Сабзавот,9251.8,15.13,140005.5,4444.01,0.0,77103.4,14906.0,60.0,32.3,40.8,Водии,Бале
2022,Июл,Хатлон,Сабзавот,9251.8,15.13,140005.5,5452.45,0.0,102403.6,14168.6,60.0,42.0,16.8,Водии,Бале
2022,Август,Хатлон,Сабзавот,9251.8,15.13,140005.5,5723.49,0.0,111915.0,12179.2,60.0,29.7,44.3,Водии,Бале
2022,Сентябр,Хатлон,Сабзавот,9251.8,15.13,140005.5,4519.85,0.0,125639.5,11431.3,60.0,32.6,40.6,Водии,Бале
2022,Октябр,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,3601.4,0.0,11322.7,31.8,25.4,52.7,Водии,Не
2022,Ноябр,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,5367.5,0.0,11368.8,47.2,23.5,29.7,Водии,Не
2022,Декабр,Хатлон,Сабзавот,0.0,0.0,0.0,0.0,2849.4,0.0,9214.5,30.9,13.5,39.5,Водии,Не
2022,Январ,Хатлон,Гӯшт,0.0,0.0,9457.1,77878.1,0.0,3257.9,4876.4,60.0,16.1,40.6,Водии,Бале
2022,Феврал,Хатлон,Гӯшт,0.0,0.0,9457.1,88381.51,0.0,2550.5,4976.9,60.0,10.1,22.8,Водии,Бале
2022,Март,Хатлон,Гӯшт,0.0,0.0,9457.1,80007.59,0.0,1603.5,6088.6,60.0,21.6,69.2,Водии,Бале
2022,Апрел,Хатлон,Гӯшт,0.0,0.0,9457.1,93264.23,0.0,1716.9,6218.7,60.0,22.7,60.1,Водии,Бале
2022,Май,Хатлон,Гӯшт,0.0,0.0,9457.1,94427.62,0.0,2351.2,6376.5,60.0,31.2,71.4,Водии,Бале
2022,Июн,Хатлон,Гӯшт,0.0,0.0,9457.1,87212.55,0.0,882.4,7288.0,60.0,31.4,45.7,Водии,Бале
2022,Июл,Хатлон,Гӯшт,0.0,0.0,9457.1,92052.4,0.0,1928.1,7266.6,60.0,36.5,24.3,Водии,Бале
2022,Август,Хатлон,Гӯшт,0.0,0.0,9457.1,81058.07,0.0,1780.9,6300.8,60.0,32.2,15.4,Водии,Бале
2022,Сентябр,Хатлон,Гӯшт,0.0,0.0,9457.1,71684.31,0.0,3169.0,5839.6,60.0,28.4,42.6,Водии,Бале
2022,Октябр,Хатлон,Гӯшт,0.0,0.0,9457.1,93060.66,0.0,3051.5,5702.8,60.0,29.0,51.8,Водии,Бале
2022,Ноябр,Хатлон,Гӯшт,0.0,0.0,9457.1,88005.08,0.0,2325.8,5555.6,60.0,18.4,59.5,Водии,Бале
2022,Декабр,Хатлон,Гӯшт,0.0,0.0,9457.1,73558.6,0.0,3574.9,5367.5,60.0,20.0,19.3,Водии,Бале
2022,Январ,Хатлон,Шир,0.0,0.0,37705.7,11044.81,0.0,10961.7,15595.4,60.0,10.5,31.1,Водии,Бале
2022,Феврал,Хатлон,Шир,0.0,0.0,37705.7,9171.04,0.0,12578.6,14610.4,60.0,12.6,43.3,Водии,Бале
2022,Март,Хатлон,Шир,0.0,0.0,37705.7,10993.93,0.0,12046.8,17429.6,60.0,18.6,68.6,Водии,Бале
2022,Апрел,Хатлон,Шир,0.0,0.0,37705.7,11391.52,0.0,7961.4,18261.9,60.0,20.8,83.6,Водии,Бале
2022,Май,Хатлон,Шир,0.0,0.0,37705.7,9645.68,0.0,8202.4,18882.0,60.0,30.6,72.0,Водии,Бале
2022,Июн,Хатлон,Шир,0.0,0.0,37705.7,9490.18,0.0,10984.8,19070.0,60.0,32.8,43.9,Водии,Бале
2022,Июл,Хатлон,Шир,0.0,0.0,37705.7,9516.82,0.0,9184.2,22574.1,60.0,30.1,40.5,Водии,Бале
2022,Август,Хатлон,Шир,0.0,0.0,37705.7,9217.48,0.0,14524.6,17390.0,60.0,31.6,11.2,Водии,Бале
2022,Сентябр,Хатлон,Шир,0.0,0.0,37705.7,9904.79,0.0,12706.9,19267.8,60.0,33.7,37.9,Водии,Бале
2022,Октябр,Хатлон,Шир,0.0,0.0,37705.7,9236.4,0.0,15317.9,15599.1,60.0,27.7,44.3,Водии,Бале
2022,Ноябр,Хатлон,Шир,0.0,0.0,37705.7,9360.72,0.0,20336.1,16164.6,60.0,19.5,42.0,Водии,Бале
2022,Декабр,Хатлон,Шир,0.0,0.0,37705.7,10722.92,0.0,11501.3,13200.6,60.0,13.6,26.7,Водии,Бале
2022,Январ,Суғд,Гандум,0.0,0.0,0.0,0.0,4368.6,0.0,9506.6,46.0,10.1,25.1,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Гандум,0.0,0.0,0.0,0.0,4267.9,0.0,8787.1,48.6,10.6,31.9,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Гандум,0.0,0.0,0.0,0.0,4913.9,0.0,9522.8,51.6,12.1,49.5,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Гандум,0.0,0.0,0.0,0.0,7955.9,0.0,12441.9,57.0,19.2,68.3,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Гандум,0.0,0.0,0.0,0.0,8112.4,0.0,13034.4,57.0,29.6,61.2,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Гандум,39329.5,3.52,138445.3,4839.79,0.0,64094.5,14299.6,57.0,29.8,54.6,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Гандум,39329.5,3.52,138445.3,4669.58,0.0,58637.6,14649.5,57.0,34.4,35.7,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Гандум,0.0,0.0,0.0,0.0,6328.8,0.0,13483.4,46.9,30.6,26.8,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Гандум,0.0,0.0,0.0,0.0,5170.6,0.0,12195.7,42.4,23.9,32.4,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Гандум,0.0,0.0,0.0,0.0,5329.5,0.0,11057.3,48.2,16.2,57.2,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Гандум,0.0,0.0,0.0,0.0,5637.5,0.0,9624.5,57.0,16.6,50.9,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Гандум,0.0,0.0,0.0,0.0,4542.5,0.0,9315.9,48.8,10.4,26.6,Нисбатан кӯҳӣ,Не
2022,Январ,Суғд,Картошка,0.0,0.0,0.0,0.0,4450.7,0.0,7380.5,57.0,5.5,32.3,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Картошка,0.0,0.0,0.0,0.0,3320.3,0.0,7703.2,43.1,8.2,41.2,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Картошка,0.0,0.0,0.0,0.0,4128.5,0.0,7731.2,53.4,10.8,51.4,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Картошка,0.0,0.0,0.0,0.0,4111.8,0.0,8884.7,46.3,24.9,81.5,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Картошка,6345.7,23.1,146569.9,5491.98,0.0,82131.2,9722.7,57.0,20.9,78.5,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Картошка,6345.7,23.1,146569.9,5638.23,0.0,73598.1,11267.9,57.0,32.5,44.8,Нисбатан кӯҳӣ,Не
